dim_price_category_id,price_category_id,price_category_name,sort_code,price_category_group,dim_production_location_id
345,DE - ALA - TNF - 1 - 6,PK4,6,LOW,87
346,DE - BMG - BMX - 1 - 3,PK1,3,HIGH,63
347,DE - BMG - BMX - 1 - 4,PK2,4,MEDIUM,63
348,DE - BMG - BMX - 1 - 5,PK3,5,LOW,63
349,DE - BMG - BMX - 1 - 1,PONCHO (MIDDLE),1,HIGH,63
350,DE - BMG - BMX - 1 - 2,PONCHO (SIDE),2,HIGH,63
351,DE - KDL - THH - 1 - 1,PREMIUM 1ST ROW,1,HIGH,60
352,DE - KDL - THH - 1 - 2,PREMIUM,2,HIGH,60
353,DE - KDL - THH - 1 - 3,PK1,3,HIGH,60
354,DE - KDL - THH - 1 - 4,PK2,4,MEDIUM,60
355,DE - KDL - THH - 1 - 5,PK3,5,MEDIUM,60
356,DE - CHI - PAL - 1 - 1,PREMIUM,1,HIGH,94
357,DE - CHI - PAL - 1 - 2,PK1,2,HIGH,94
358,DE - CHI - PAL - 1 - 3,PK2,3,MEDIUM,94
359,DE - CHI - PAL - 1 - 4,PK3,4,MEDIUM,94
360,DE - CHI - PAL - 1 - 5,PK4,5,LOW,94
361,DE - CHI - TDW - 1 - 1,PREMIUM,1,HIGH,95
362,DE - CHI - TDW - 1 - 2,PK1,2,HIGH,95
363,DE - CHI - TDW - 1 - 3,PK2,3,MEDIUM,95
364,DE - CHI - TDW - 1 - 4,PK3,4,MEDIUM,95
365,DE - CHI - TDW - 1 - 5,PK4,5,LOW,95
366,DE - CHI - TDW - 1 - 6,PK5,6,LOW,95
367,DE - GVN - TDW - 1 - 2,PK1,2,HIGH,88
368,DE - GVN - TDW - 1 - 3,PK2,3,MEDIUM,88
369,DE - GVN - TDW - 1 - 4,PK3,4,MEDIUM,88
370,DE - GVN - TDW - 1 - 5,PK4,5,LOW,88
371,DE - GVN - TDW - 1 - 6,PK5,6,LOW,88
372,DE - GVN - TDW - 1 - 1,PREMIUM,1,HIGH,88
373,DE - LSN - OPH - 1 - 1,PREMIUM,1,HIGH,96
374,DE - LSN - OPH - 1 - 2,PK1,2,HIGH,96
375,DE - LSN - OPH - 1 - 3,PK2,3,MEDIUM,96
376,DE - LSN - OPH - 1 - 4,PK3,4,MEDIUM,96
377,DE - LSN - OPH - 1 - 5,PK4,5,LOW,96
378,DE - MM - MET - 1 - 1,PREMIUM,1,HIGH,103
379,DE - MM - MET - 1 - 2,PK1,2,HIGH,103
380,DE - MM - MET - 1 - 3,PK2,3,MEDIUM,103
381,DE - MM - MET - 1 - 4,PK3,4,MEDIUM,103
382,DE - MM - MET - 1 - 5,PK4,5,LOW,103
383,DE - MM - PAL - 2 - 1,PREMIUM,1,HIGH,101
384,DE - MM - PAL - 2 - 2,PK1,2,HIGH,101
385,DE - MM - PAL - 2 - 3,PK2,3,MEDIUM,101
386,DE - MM - PAL - 2 - 4,PK3,4,MEDIUM,101
387,DE - MM - PAL - 2 - 5,PK4,5,LOW,101
388,DE - MM - TDW - 1 - 1,PREMIUM,1,HIGH,102
389,DE - MM - TDW - 1 - 2,PK1,2,HIGH,102
390,DE - MM - TDW - 1 - 3,PK2,3,MEDIUM,102
391,DE - MM - TDW - 1 - 4,PK3,4,MEDIUM,102
392,DE - MM - TDW - 1 - 5,PK4,5,LOW,102
393,DE - MM - TDW - 1 - 6,PK5,6,LOW,102
394,DE - MP - APO - 1 - 1,PREMIUM,1,HIGH,77
395,DE - MP - APO - 1 - 2,PK1,2,HIGH,77
396,DE - MP - APO - 1 - 3,PK2,3,MEDIUM,77
397,DE - MP - APO - 1 - 4,PK3,4,MEDIUM,77
398,DE - MP - APO - 1 - 5,PK4,5,LOW,77
399,DE - NY - TAE - 1 - 1,PREMIUM,1,HIGH,83
400,DE - NY - TAE - 1 - 2,PK1,2,HIGH,83
401,DE - NY - TAE - 1 - 3,PK2,3,MEDIUM,83
402,DE - NY - TAE - 1 - 4,PK3,4,MEDIUM,83
403,DE - NY - TAE - 1 - 5,PK4,5,LOW,83
404,DE - NY - TDW - 1 - 1,PREMIUM,1,HIGH,81
405,DE - NY - TDW - 1 - 2,PK1,2,HIGH,81
406,DE - NY - TDW - 1 - 3,PK2,3,MEDIUM,81
407,DE - NY - TDW - 1 - 4,PK3,4,MEDIUM,81
408,DE - NY - TDW - 1 - 5,PK4,5,LOW,81
409,DE - NY - TDW - 1 - 6,PK5,6,LOW,81
410,DE - NY - TDW - 2 - 1,PREMIUM,1,HIGH,82
411,DE - NY - TDW - 2 - 2,PK1,2,HIGH,82
412,DE - NY - TDW - 2 - 3,PK2,3,MEDIUM,82
413,DE - NY - TDW - 2 - 4,PK3,4,MEDIUM,82
414,DE - NY - TDW - 2 - 5,PK4,5,LOW,82
415,DE - NY - TDW - 2 - 6,PK5,6,LOW,82
416,DE - PDO - MET - 1 - 1,PREMIUM,1,HIGH,93
417,DE - PDO - MET - 1 - 2,PK1,2,HIGH,93
418,DE - PDO - MET - 1 - 3,PK2,3,MEDIUM,93
419,DE - PDO - MET - 1 - 4,PK3,4,MEDIUM,93
420,DE - PDO - MET - 1 - 5,PK4,5,LOW,93
421,DE - PDO - TNF - 1 - 1,PREMIUM,1,HIGH,92
422,DE - PDO - TNF - 1 - 2,PK1,2,HIGH,92
423,DE - PDO - TNF - 1 - 3,PK2,3,MEDIUM,92
424,DE - PDO - TNF - 1 - 4,PK3,4,MEDIUM,92
425,DE - PDO - TNF - 1 - 5,PK4,5,LOW,92
426,DE - PDO - TNF - 1 - 6,PK5,6,LOW,92
427,DE - ROC - OPH - 1 - 1,GOLDEN CIRCEL,1,HIGH,61
428,DE - ROC - OPH - 1 - 2,PREMIUM,2,HIGH,61
429,DE - ROC - OPH - 1 - 3,PK1,3,HIGH,61
430,DE - ROC - OPH - 1 - 4,PK2,4,MEDIUM,61
431,DE - ROC - OPH - 1 - 5,PK3,5,MEDIUM,61
432,DE - ROC - OPH - 1 - 6,PK4,6,LOW,61
433,DE - ROC - PAL - 1 - 1,GOLDEN CIRCEL,1,HIGH,62
434,DE - ROC - PAL - 1 - 2,PREMIUM,2,HIGH,62
435,DE - ROC - PAL - 1 - 3,PK1,3,HIGH,62
436,DE - ROC - PAL - 1 - 4,PK2,4,MEDIUM,62
437,DE - ROC - PAL - 1 - 5,PK3,5,MEDIUM,62
438,DE - ROC - PAL - 1 - 6,PK4,6,LOW,62
439,DE - SIA - MET - 1 - 1,PREMIUM,1,HIGH,106
440,DE - SIA - MET - 1 - 2,PK1,2,HIGH,106
441,DE - SIA - MET - 1 - 3,PK2,3,MEDIUM,106
442,DE - SIA - MET - 1 - 4,PK3,4,MEDIUM,106
443,DE - SIA - MET - 1 - 5,PK4,5,LOW,106
444,DE - SIA - TDW - 1 - 1,PREMIUM,1,HIGH,107
445,DE - SIA - TDW - 1 - 2,PK1,2,HIGH,107
446,DE - SIA - TDW - 1 - 3,PK2,3,MEDIUM,107
447,DE - SIA - TDW - 1 - 4,PK3,4,MEDIUM,107
448,DE - SIA - TDW - 1 - 5,PK4,5,LOW,107
449,DE - SIA - TDW - 1 - 6,PK5,6,LOW,107
450,DE - TAR - APO - 1 - 1,PREMIUM,1,HIGH,85
451,DE - TAR - APO - 1 - 2,PK1,2,HIGH,85
452,DE - TAR - APO - 1 - 3,PK2,3,MEDIUM,85
453,DE - TAR - APO - 1 - 4,PK3,4,MEDIUM,85
454,DE - TAR - APO - 1 - 5,PK4,5,LOW,85
455,DE - TAR - MET - 1 - 1,PREMIUM,1,HIGH,86
456,DE - TAR - MET - 1 - 2,PK1,2,HIGH,86
457,DE - TAR - MET - 1 - 3,PK2,3,MEDIUM,86
458,DE - TAR - MET - 1 - 4,PK3,4,MEDIUM,86
459,DE - TAR - MET - 1 - 5,PK4,5,LOW,86
460,DE - TAR - MET - 1 - 6,PK5,6,LOW,86
461,DE - TDV - PAL - 2 - 1,PREMIUM,1,HIGH,74
462,DE - TDV - PAL - 2 - 2,PK1,2,HIGH,74
463,DE - TDV - PAL - 2 - 3,PK2,3,MEDIUM,74
464,DE - TDV - PAL - 2 - 4,PK3,4,MEDIUM,74
465,DE - TDV - PAL - 2 - 5,PK4,5,LOW,74
466,DE - TDV - TDW - 2 - 1,PK1,1,HIGH,72
467,DE - TDV - TDW - 2 - 2,PK2,2,MEDIUM,72
468,DE - TDV - TDW - 2 - 3,PK3,3,MEDIUM,72
469,DE - TDV - TDW - 2 - 4,PK4,4,LOW,72
470,DE - TDV - TDW - 2 - 5,PK5,5,LOW,72
471,DE - TDV - TDW - 3 - 1,PREMIUM,1,HIGH,73
472,DE - TDV - TDW - 3 - 2,PK1,2,HIGH,73
473,DE - TDV - TDW - 3 - 3,PK2,3,MEDIUM,73
474,DE - TDV - TDW - 3 - 4,PK3,4,MEDIUM,73
475,DE - TDV - TDW - 3 - 5,PK4,5,LOW,73
476,DE - TDV - TDW - 3 - 6,PK5,6,LOW,73
477,DE - UDO - OPH - 1 - 1,PREMIUM,1,HIGH,76
478,DE - UDO - OPH - 1 - 2,PK1,2,HIGH,76
479,DE - UDO - OPH - 1 - 3,PK2,3,MEDIUM,76
480,DE - UDO - OPH - 1 - 4,PK3,4,MEDIUM,76
481,DE - UDO - OPH - 1 - 5,PK4,5,LOW,76
482,DE - UDO - TPP - 1 - 1,PREMIUM,1,HIGH,75
483,DE - UDO - TPP - 1 - 2,PK1,2,HIGH,75
484,DE - UDO - TPP - 1 - 3,PK2,3,MEDIUM,75
485,DE - UDO - TPP - 1 - 4,PK3,4,MEDIUM,75
486,DE - UDO - TPP - 1 - 5,PK4,5,LOW,75
487,DE - UDO - TPP - 1 - 6,PK5,6,LOW,75
488,DE - WVB - TAE - 1 - 1,PREMIUM,1,HIGH,89
489,DE - WVB - TAE - 1 - 2,PK1,2,HIGH,89
490,DE - WVB - TAE - 1 - 3,PK2,3,MEDIUM,89
491,DE - WVB - TAE - 1 - 4,PK3,4,MEDIUM,89
492,DE - WVB - TAE - 1 - 5,PK4,5,LOW,89
493,RU - BB - ROS - 1 - 1,PREMIUM,1,HIGH,124
494,RU - BB - ROS - 1 - 2,PK1,2,HIGH,124
495,RU - BB - ROS - 1 - 3,PK2,3,MEDIUM,124
496,RU - BB - ROS - 1 - 4,PK3,4,MEDIUM,124
497,RU - BB - ROS - 1 - 5,PK4,5,LOW,124
498,RU - CIN - ROS - 1 - 2,PK1,2,HIGH,126
499,RU - CIN - ROS - 1 - 3,PK2,3,MEDIUM,126
500,RU - CIN - ROS - 1 - 4,PK3,4,MEDIUM,126
501,RU - CIN - ROS - 1 - 5,PK4,5,LOW,126
502,RU - CIN - ROS - 1 - 1,PREMIUM,1,HIGH,126
503,RU - POTO - MDM - 1 - 1,GRAND PARTER,1,HIGH,123
504,RU - POTO - MDM - 1 - 2,PREMIUM,2,HIGH,123
505,RU - POTO - MDM - 1 - 3,PK1,3,MEDIUM,123
506,RU - POTO - MDM - 1 - 4,PK2,4,MEDIUM,123
507,RU - POTO - MDM - 1 - 5,PK3,5,LOW,123
508,RU - POTO - MDM - 1 - 6,PHANTOM'S BOX,6,HIGH,123
509,RU - POTO - MDM - 1 - 7,MDM BOX,7,HIGH,123
510,RU - POTO - MDM - 1 - 8,MDM BOX,8,HIGH,123
511,RU - SITR - ROS - 1 - 1,PREMIUM,1,HIGH,125
512,RU - SITR - ROS - 1 - 2,PK1,2,HIGH,125
513,RU - SITR - ROS - 1 - 3,PK2,3,MEDIUM,125
514,RU - SITR - ROS - 1 - 4,PK3,4,MEDIUM,125
515,RU - SITR - ROS - 1 - 5,PK4,5,LOW,125
516,RU - TDV - MDM - 1 - 3,PK1,3,MEDIUM,127
517,RU - TDV - MDM - 1 - 4,PK2,4,MEDIUM,127
518,RU - TDV - MDM - 1 - 5,PK3,5,MEDIUM,127
519,RU - TDV - MDM - 1 - 6,PK4,6,LOW,127
520,RU - TDV - MDM - 1 - 7,VON KROLOCK'S BOX,7,HIGH,127
521,RU - TDV - MDM - 1 - 8,MDM BOX 1,8,HIGH,127
522,RU - TDV - MDM - 1 - 9,MDM BOX 2,9,HIGH,127
523,RU - TDV - MDM - 1 - 1,VIP,1,HIGH,127
524,DE - GEF - TDW - 1 - 1,PREMIUM,1,HIGH,157
525,DE - GEF - TDW - 1 - 2,PK1,2,HIGH,157
526,DE - GEF - TDW - 1 - 3,PK2,3,MEDIUM,157
527,DE - GEF - TDW - 1 - 4,PK3,4,MEDIUM,157
528,DE - GEF - TDW - 1 - 5,PK4,5,LOW,157
529,DE - GEF - TDW - 1 - 6,PK5,6,LOW,157
530,DE - GHO - TDW - 1 - 2,PK1,2,HIGH,422
531,DE - GHO - TDW - 1 - 3,PK2,3,MEDIUM,422
532,DE - GHO - TDW - 1 - 4,PK3,4,MEDIUM,422
533,DE - GHO - TDW - 1 - 5,PK4,5,LOW,422
534,DE - GHO - TDW - 1 - 6,PK5,6,LOW,422
535,DE - GHO - TDW - 1 - 1,PREMIUM,1,HIGH,422
536,DE - TDV - TAE - 1 - 2,PK1,2,HIGH,659
537,DE - TDV - TAE - 1 - 3,PK2,3,MEDIUM,659
538,DE - TDV - TAE - 1 - 4,PK3,4,MEDIUM,659
539,DE - TDV - TAE - 1 - 5,PK4,5,LOW,659
540,DE - TDV - TAE - 1 - 1,PREMIUM,1,HIGH,659
541,RU - ALD - LUZ - 1 - 1,VIP,1,HIGH,661
542,RU - ALD - LUZ - 1 - 2,PK1,2,MEDIUM,661
543,RU - ALD - LUZ - 1 - 3,PK2,3,LOW,661
544,RU - IAL - SCO - 1 - 1,GOLD,1,HIGH,660
545,RU - IAL - SCO - 1 - 2,VIP,2,HIGH,660
546,RU - IAL - SCO - 1 - 3,PK1,3,MEDIUM,660
547,RU - IAL - SCO - 1 - 4,PK2,4,MEDIUM,660
548,RU - IAL - SCO - 1 - 5,PK3,5,LOW,660
549,RU - SINDBAD - LUZ - 1 - 1,VIP,1,HIGH,662
550,RU - SINDBAD - LUZ - 1 - 2,PK1,2,HIGH,662
551,RU - SINDBAD - LUZ - 1 - 3,PK2,3,MEDIUM,662
552,RU - SINDBAD - LUZ - 1 - 4,PK3,4,MEDIUM,662
553,RU - SINDBAD - LUZ - 1 - 5,PK4,5,LOW,662
554,DE - NY - APO - 1 - 1,PK1,1,HIGH,79
555,DE - NY - APO - 1 - 2,PK2,2,MEDIUM,79
556,DE - NY - APO - 1 - 3,PK3,3,MEDIUM,79
557,DE - NY - APO - 1 - 4,PK4,4,LOW,79
558,DE - TAR - TNF - 1 - 1,PREMIUM,1,HIGH,84
559,DE - TAR - TNF - 1 - 2,PK1,2,HIGH,84
560,DE - TAR - TNF - 1 - 3,PK2,3,MEDIUM,84
561,DE - TAR - TNF - 1 - 4,PK3,4,MEDIUM,84
562,DE - TAR - TNF - 1 - 5,PK4,5,LOW,84
563,DE - KB - OPH - 1 - 1,PREMIUM,1,HIGH,431
564,DE - KB - OPH - 1 - 2,PK1,2,HIGH,431
565,DE - KB - OPH - 1 - 3,PK2,3,MEDIUM,431
566,DE - KB - OPH - 1 - 4,PK3,4,MEDIUM,431
567,DE - KB - OPH - 1 - 5,PK4,5,LOW,431
568,DE - TBG - PAL - 1 - 1,PREMIUM,1,HIGH,664
569,DE - TBG - PAL - 1 - 2,PK1,2,HIGH,664
570,DE - TBG - PAL - 1 - 3,PK2,3,MEDIUM,664
571,DE - TBG - PAL - 1 - 4,PK3,4,MEDIUM,664
572,DE - TBG - PAL - 1 - 5,PK4,5,LOW,664
573,FR - BDV - TMO - 1 - 1,CATEGORIE 1,1,HIGH,128
574,FR - BDV - TMO - 1 - 2,CATEGORIE 2,2,MEDIUM,128
575,FR - BDV - TMO - 1 - 3,CATEGORIE 3,3,MEDIUM,128
576,FR - BDV - TMO - 1 - 4,CATEGORIE 4,4,LOW,128
577,FR - BDV - TMO - 1 - 5,CARRE OR,5,HIGH,128
578,FR - BDV - TMO - 1 - PREMIUM,PREMIUM,1,HIGH,128
579,FR - CAT - TMO - 1 - 1,CATEGORIE 1,1,HIGH,130
580,FR - CAT - TMO - 1 - 2,CATEGORIE 2,2,MEDIUM,130
581,FR - CAT - TMO - 1 - 3,CATEGORIE 3,3,MEDIUM,130
582,FR - CAT - TMO - 1 - 4,CATEGORIE 4,4,LOW,130
583,FR - CAT - TMO - 1 - 5,CARRE OR,5,HIGH,130
584,FR - CAT - TMO - 1 - PREMIUM,PREMIUM,1,HIGH,130
585,FR - FDO - TMO - 1 - 1,CATEGORIE 1,1,HIGH,131
586,FR - FDO - TMO - 1 - 2,CATEGORIE 2,2,MEDIUM,131
587,FR - FDO - TMO - 1 - 3,CATEGORIE 3,3,MEDIUM,131
588,FR - FDO - TMO - 1 - 4,CATEGORIE 4,4,LOW,131
589,FR - FDO - TMO - 1 - 5,CARRE OR,5,HIGH,131
590,FR - FDO - TMO - 1 - PREMIUM,PREMIUM,1,HIGH,131
591,ES - ERL - LDV - 1 - 14,ANFITEATRO 1 VR,14,LOW,155
592,DE - NY - MET - 1 - 1,PK1,1,HIGH,80
593,DE - NY - MET - 1 - 2,PK2,2,MEDIUM,80
594,DE - NY - MET - 1 - 3,PK3,3,MEDIUM,80
595,DE - NY - MET - 1 - 4,PK4,4,LOW,80
596,DE - SIA - APO - 1 - 1,PK1,1,HIGH,105
597,DE - SIA - APO - 1 - 2,PK2,2,MEDIUM,105
598,DE - SIA - APO - 1 - 3,PK3,3,MEDIUM,105
599,DE - SIA - APO - 1 - 4,PK4,4,LOW,105
600,DE - SIA - OPH - 1 - 1,PK1,1,HIGH,104
601,DE - SIA - OPH - 1 - 2,PK2,2,MEDIUM,104
602,DE - SIA - OPH - 1 - 3,PK3,3,MEDIUM,104
603,DE - SIA - OPH - 1 - 4,PK4,4,LOW,104
604,DE - DD - MET - 1 - 1,PK1,1,HIGH,181
605,DE - DD - MET - 1 - 2,PK2,2,MEDIUM,181
606,DE - DD - MET - 1 - 3,PK3,3,MEDIUM,181
607,DE - DD - MET - 1 - 4,PK4,4,LOW,181
608,DE - REB - PAL - 1 - 1,PK1,1,HIGH,428
609,DE - REB - PAL - 1 - 2,PK2,2,MEDIUM,428
610,DE - REB - PAL - 1 - 3,PK3,3,MEDIUM,428
611,DE - REB - PAL - 1 - 4,PK4,4,LOW,428
612,FR - BEB - TMO - 1 - 1,CATEGORIE 1,1,HIGH,129
613,FR - BEB - TMO - 1 - 2,CATEGORIE 2,2,MEDIUM,129
614,FR - BEB - TMO - 1 - 3,CATEGORIE 3,3,MEDIUM,129
615,FR - BEB - TMO - 1 - 4,CATEGORIE 4,4,LOW,129
616,FR - BEB - TMO - 1 - 5,CARRE OR,5,HIGH,129
617,FR - SIS - TMO - 1 - 5,CARRE OR,5,HIGH,655
618,FR - SIS - TMO - 1 - 4,CATEGORIE 4,4,LOW,655
619,FR - SIS - TMO - 1 - 1,CATEGORIE 1,1,HIGH,655
620,FR - SIS - TMO - 1 - 2,CATEGORIE 2,2,MEDIUM,655
621,FR - SIS - TMO - 1 - 3,CATEGORIE 3,3,MEDIUM,655
622,FR - LRL - TMO - 1 - 3,CATEGORIE 3,3,MEDIUM,654
623,FR - LRL - TMO - 1 - 2,CATEGORIE 2,2,MEDIUM,654
624,FR - LRL - TMO - 1 - 1,CATEGORIE 1,1,HIGH,654
625,FR - LRL - TMO - 1 - 4,CATEGORIE 4,4,LOW,654
626,FR - CAB - TMA - 1 - 1,CATEGORIE 1,1,HIGH,657
627,FR - CAB - TMA - 1 - 2,CATEGORIE 2,2,MEDIUM,657
628,FR - CAB - TMA - 1 - 3,CATEGORIE 3,3,MEDIUM,657
629,FR - CAB - TMA - 1 - 4,CATEGORIE 4,4,LOW,657
630,FR - CAB - TMA - 1 - 5,CARRE OR,5,HIGH,657
631,FR - MAM - TMO - 1 - 5,CARRE OR,5,HIGH,656
632,FR - LRL - TMO - 1 - 5,CARRE OR,5,HIGH,656
633,FR - MAM - TMO - 1 - 1,CATEGORIE 1,1,HIGH,656
634,FR - MAM - TMO - 1 - 2,CATEGORIE 2,2,MEDIUM,656
635,FR - MAM - TMO - 1 - 4,CATEGORIE 4,4,LOW,656
636,FR - MAM - TMO - 1 - 3,CATEGORIE 3,3,MEDIUM,656
637,FR - MAM - PSP -  - 4,CATEGORIE 4,4,LOW,666
638,FR - MAM - PSP -  - 2,CATEGORIE 2,2,MEDIUM,666
639,FR - MAM - PSP -  - 1,CATEGORIE 1,1,HIGH,666
640,FR - MAM - PSP -  - 3,CATEGORIE 3,3,MEDIUM,666
641,FR - MAM - PSP -  - 5,CARRE OR,5,HIGH,666
642,FR - ZOR - FOL - 1 - 4,CATEGORIE 4,4,LOW,665
643,FR - ZOR - FOL - 1 - 2,CATEGORIE 2,2,MEDIUM,665
644,FR - ZOR - FOL - 1 - 1,CATEGORIE 1,1,HIGH,665
645,FR - ZOR - FOL - 1 - 3,CATEGORIE 3,3,MEDIUM,665
646,FR - ZOR - FOL - 1 - 5,CARRE OR,5,HIGH,665
647,NL - TBG - BTU - 1 - 9,SINGLE SEATS,9,MEDIUM,133
648,DE - MP - TAE - 1 - 1,PREMIUM 1ST ROW,1,HIGH,672
649,DE - MP - TAE - 1 - 2,PREMIUM,2,HIGH,672
650,DE - MP - TAE - 1 - 3,PK1,3,HIGH,672
651,DE - MP - TAE - 1 - 4,PK2,4,MEDIUM,672
652,DE - MP - TAE - 1 - 5,PK3,5,MEDIUM,672
653,DE - GVN - APO - 1 - 1,PREMIUM 1ST ROW,1,HIGH,690
654,DE - GVN - APO - 1 - 2,PREMIUM,2,HIGH,690
655,DE - GVN - APO - 1 - 3,PK1,3,HIGH,690
656,DE - GVN - APO - 1 - 4,PK2,4,MEDIUM,690
657,DE - GVN - APO - 1 - 5,PK3,5,MEDIUM,690
658,RU - GHO - MDM - 1 - 1,VIP,1,HIGH,691
659,RU - GHO - MDM - 1 - 2,PREMIUM LOGE,2,HIGH,691
660,RU - GHO - MDM - 1 - 3,PK1,3,MEDIUM,691
661,RU - GHO - MDM - 1 - 4,PK2,4,MEDIUM,691
662,RU - GHO - MDM - 1 - 5,PK3,5,MEDIUM,691
663,RU - GHO - MDM - 1 - 6,PK4,6,LOW,691
664,RU - TDV - MDM - 1 - 10,FREE SEETING,10,LOW,127
665,RU - TDV - MDM - 1 - 11,EXCLUSIVE. 1 PERSONS.,11,HIGH,127
666,RU - TDV - MDM - 1 - 12,EXCLUSIVE. 2 PERSONS.,12,HIGH,127
667,RU - TDV - MDM - 1 - 13,EXCLUSIVE. 3 PERSONS.,13,HIGH,127
668,RU - TDV - MDM - 1 - 14,COMFORT. 1 PERSONS.,14,HIGH,127
669,RU - TDV - MDM - 1 - 15,COMFORT. 2 PERSONS.,15,HIGH,127
670,RU - TDV - MDM - 1 - 16,COMFORT. 3 PERSONS.,16,HIGH,127
671,RU - GHO - MDM - 1 - 7,GHOST'S BOX,7,HIGH,691
672,RU - GHO - MDM - 1 - 8,MDM BOX 1,8,HIGH,691
673,RU - GHO - MDM - 1 - 9,MDM BOX 2,9,HIGH,691
674,DE - FJG - TIW - 1 - 1,PREMIUM,1,HIGH,692
675,DE - FJG - TIW - 1 - 2,PK1,2,HIGH,692
676,DE - FJG - TIW - 1 - 3,PK2,3,HIGH,692
677,DE - FJG - TIW - 1 - 4,PK3,4,MEDIUM,692
678,DE - FJG - TIW - 1 - 5,PK4,5,LOW,692
679,NL - OYF - BTU - 1 - 7,DUMMY,7,DUMMY,380
680,ES - MMM - COL - 1 - 10,VIP,10,HIGH,182
681,ES - MMM - COL - 1 - 11,ANFITEATRO A VR,11,LOW,182
682,DE - ALA - TNF - 1 - 7,PK5,7,LOW,87
683,DE - KB - OPH - 1 - 6,PK5,6,LOW,431
684,DE - KB - OPH - 1 - 7,PK6,7,LOW,431
685,NL - JERSEY - BTU - 1 - 1,PLATINUM,1,HIGH,398
686,NL - JERSEY - BTU - 1 - 2,GOLDEN,2,HIGH,398
687,NL - JERSEY - BTU - 1 - 3,PC1,3,HIGH,398
688,NL - JERSEY - BTU - 1 - 4,PC2,4,MEDIUM,398
689,NL - JERSEY - BTU - 1 - 5,PC3,5,MEDIUM,398
690,NL - JERSEY - BTU - 1 - 6,PC4,6,LOW,398
691,NL - JERSEY - BTU - 1 - 7,PC5,7,LOW,398
692,NL - JERSEY - BTU - 1 - 8,DUMMY,8,DUMMY,398
693,NL - ANNIEMG - DLMWS - 1 - 1,PREMIUM,1,HIGH,794
